timestamp, distance1, distance2, distance3, distance4, distance5, linearVelocity, angularVelocity, axialPower, turnPower
00:01:09,232.098,282.99,294.978,318.12,418.166,4.627,0.006,0.505,0.002,
00:01:09,202.034,254.73,267.892,291.838,395.206,4.519,0.007,0.474,0.002,
00:01:09,225.532,231.823,246.17,271.194,379.103,4.324,0.009,0.438,0.003,
00:01:09,200.927,209.172,225.26,252.335,368.721,4.094,0.011,0.432,0.003,
00:01:10,181.738,191.498,209.079,238.183,364.17,4.021,0.011,0.442,0.003,
00:01:10,163.943,175.015,194.012,293.767,363.455,3.992,0.011,0.437,0.003,
00:01:10,144.933,157.391,178.114,287.579,370.481,3.939,0.012,0.432,0.003,
00:01:10,128.104,141.796,164.357,286.694,389.625,3.953,0.012,0.448,0.003,
00:01:10,111.88,126.418,225.058,289.026,421.697,3.948,0.012,0.418,0.003,
00:01:10,100.106,115.367,222.826,298.744,475.021,3.791,0.012,0.387,0.003,
00:01:10,88.645,177.934,226.424,324.81,607.015,3.594,0.012,0.378,0.003,
00:01:10,146.58,178.274,236.626,368.407,620.473,3.537,0.012,0.397,0.003,
00:01:10,144.316,181.052,253.2,443.336,741.867,3.608,0.012,0.426,0.003,
00:01:11,143.665,187.855,283.757,579.035,765.345,3.804,0.011,0.46,0.003,
00:01:11,145.964,200.2,334.757,547.456,838.323,4.054,0.01,0.492,0.002,
00:01:11,148.155,215.034,414.962,661.017,865.082,4.32,0.009,0.524,0.002,
00:01:11,156.763,243.806,489.577,678.974,893.135,4.615,0.008,0.56,0.002,
00:01:11,168.548,285.202,453.995,648.803,921.622,4.903,0.007,0.588,0.002,
00:01:11,185.216,344.728,561.125,713.384,388.02,5.149,0.006,0.605,0.001,
00:01:11,204.26,385.909,525.058,730.055,351.171,5.323,0.005,0.612,0.001,
00:01:11,229.482,345.754,487.567,696.203,444.529,5.412,0.005,0.607,0.001,
00:01:11,260.5,312.485,504.495,668.023,411.324,5.414,0.005,0.597,0.001,
00:01:12,280.988,403.528,467.83,684.534,374.581,5.384,0.005,0.595,0.001,
00:01:12,241.228,380.22,432.259,652.091,344.507,5.372,0.004,0.597,0.001,
00:01:12,202.29,343.006,493.993,670.029,315.32,5.356,0.004,0.587,0.001,
00:01:12,282.568,354.084,458.811,637.321,287.241,5.297,0.004,0.578,0.001,
00:01:12,277.33,323.325,429.287,609.689,263.79,5.248,0.004,0.576,0.001,
00:01:12,240.343,287.68,444.078,629.121,982.37,5.213,0.003,0.575,0.001,
00:01:12,221.32,252.992,410.114,596.19,953.081,5.191,0.003,0.574,0.001,
00:01:12,222.556,319.723,380.656,567.189,926.471,5.156,0.003,0.561,0.001,
00:01:12,193.276,291.131,352.28,539.536,962.093,5.077,0.003,0.549,0.001,
00:01:13,159.074,257.664,369.584,507.425,935.885,4.983,0.003,0.537,0.001,
00:01:13,223.002,274.986,338.975,533.381,914.595,4.869,0.004,0.522,0.001,
00:01:13,196.047,248.782,313.307,510.008,899.162,4.753,0.005,0.504,0.001,
00:01:13,166.268,219.857,337.413,542.908,886.985,4.566,0.005,0.465,0.002,
00:01:13,190.862,246.921,316.73,645.682,886.599,4.269,0.007,0.405,0.002,
00:01:13,169.737,227.382,354.038,702.467,900.27,3.861,0.009,0.358,0.002,
00:01:13,198.232,260.749,397.957,776.074,935.91,3.512,0.009,0.358,0.002,
00:01:13,183.298,248.388,509.458,794.253,547.704,3.415,0.009,0.379,0.002,
00:01:13,217.456,289.521,632.811,820.891,395.654,3.479,0.009,0.41,0.002,
00:01:14,201.653,333.622,703.506,849.047,364.767,3.687,0.008,0.452,0.002,
00:01:14,236.825,437.145,708.769,872.416,334.895,4.005,0.006,0.509,0.001,
00:01:14,272.501,544.015,706.985,884.619,306.565,4.466,0.004,0.575,0.001,
00:01:14,304.19,524.509,690.59,415.196,276.73,4.923,0.003,0.609,0,
00:01:14,334.827,500.166,665.375,381.706,247.525,5.263,0.001,0.629,0,
00:01:14,310.563,473.831,635.594,811.356,220.308,5.495,0.001,0.652,0,
00:01:14,337.377,504.521,598.981,765.581,239.34,5.733,0,0.67,-0,
00:01:14,361.428,469.503,557.362,712.299,206.235,5.962,-0,0.707,-0,
00:01:14,328.562,431.87,511.981,652.938,223.672,6,-0.001,0.744,-0,
00:01:15,301.427,400.656,474.2,603.264,195.137,6,-0.001,0.759,-0,
00:01:15,268.789,363.377,429.421,545.044,778.23,6,-0,0.763,-0,
00:01:15,236.665,327.078,386.288,489.85,698.267,6,-0,0.756,0,
00:01:15,260.805,292.985,346.226,439.429,627.382,6,0.001,0.733,0,
00:01:15,229.819,258.647,306.389,390.288,560.934,6,0.001,0.686,0.001,
00:01:15,200.817,226.976,270.417,347.479,507.534,5.912,0.003,0.616,0.001,
00:01:15,177.91,202.357,243.16,316.622,474.34,5.639,0.005,0.565,0.001,
00:01:15,154.795,178.001,217.152,289.664,455.67,5.233,0.006,0.516,0.002,
00:01:15,137.39,160.101,199.052,274.053,462.288,4.877,0.008,0.469,0.003,
00:01:16,122.704,146.231,187.987,274.807,498.578,4.394,0.011,0.401,0.003,
00:01:16,114.843,141.733,192.711,315.951,467.678,3.88,0.014,0.371,0.004,
00:01:16,114.869,149.386,223.255,447.282,538.115,3.658,0.015,0.408,0.004,
00:01:16,119.524,165.402,282.365,420.793,567.629,3.777,0.015,0.465,0.004,
00:01:16,127.763,192.057,401.429,493.165,552.047,4.091,0.014,0.526,0.003,
00:01:16,149.166,256.483,366.608,513.508,582.574,4.561,0.012,0.581,0.003,
00:01:16,180.461,336.919,429.103,486.349,563.309,5.025,0.011,0.628,0.002,
00:01:16,232.434,297.112,393.522,455.608,538.626,5.417,0.009,0.653,0.002,
00:01:16,269.166,359.286,410.715,477.643,513.955,5.661,0.007,0.666,0.001,
00:01:17,232.659,325.002,378.552,447.524,485.277,5.828,0.005,0.67,0.001,
00:01:17,209.98,284.138,339.15,409.229,447.048,5.879,0.005,0.643,0.002,
00:01:17,246.195,293.847,302.439,374.303,413.042,5.779,0.007,0.624,0.002,
00:01:17,206.193,256.205,266.36,340.54,380.779,5.655,0.008,0.597,0.002,
00:01:17,218.02,221.919,284.515,309.626,351.306,5.206,0.008,0.432,0.002,
00:01:17,189.563,195.146,260.281,287.294,331.814,3.964,0.01,0.204,0.003,
00:01:17,172.799,180.083,248.671,278.965,329.05,2.769,0.012,0.124,0.003,
00:01:17,162.508,224.677,247.113,284.118,346.541,1.901,0.014,0.133,0.004,
00:01:18,207.711,224.822,253.397,300.761,331.344,1.651,0.015,0.189,0.004,
00:01:18,208.106,230.62,267.717,331.023,336.229,1.837,0.015,0.258,0.004,
00:01:18,207.873,235.61,281.767,307.739,386.007,2.186,0.015,0.327,0.004,
00:01:18,209.647,244.534,304.446,300.818,360.277,2.805,0.014,0.414,0.003,
00:01:18,211.581,254.87,266.927,348.653,383.022,3.369,0.013,0.448,0.003,
00:01:18,215.918,252.516,254.341,315.984,356.459,3.786,0.013,0.479,0.003,
00:01:18,226.267,209.85,295.819,318.303,330.294,4.091,0.013,0.48,0.003,
00:01:18,187.061,215.492,260.033,302.258,304.7,4.002,0.013,0.373,0.003,
00:01:18,169.385,243.665,234.167,280.206,286.469,3.473,0.013,0.268,0.003,
00:01:19,203.073,214.919,258.205,260.358,321.237,2.819,0.014,0.24,0.003,
00:01:19,200.505,241.674,240.387,246.565,313.459,2.543,0.014,0.274,0.003,
00:01:19,177.485,222.064,224.541,284.925,307.602,2.607,0.013,0.32,0.003,
00:01:19,204.164,203.466,209.105,274.497,302.332,2.863,0.013,0.37,0.003,
00:01:19,183.029,185.269,244.276,264.056,297.144,3.227,0.012,0.421,0.003,
00:01:19,161.364,165.822,228.516,251.661,289.821,3.578,0.012,0.435,0.003,
00:01:19,139.573,196.263,211.872,238.035,281.322,3.716,0.012,0.418,0.003,
00:01:19,167.488,177.466,195.008,223.949,272.709,3.71,0.012,0.411,0.003,
00:01:19,151.787,163.027,182.037,213.406,267.664,3.701,0.011,0.397,0.003,
00:01:20,135.651,148.163,168.87,203.493,367.537,3.447,0.012,0.324,0.003,
00:01:20,124.373,138.045,160.576,199.126,607.5,3.167,0.012,0.314,0.003,
00:01:20,113.684,128.79,153.919,198.733,570.9,3.033,0.012,0.336,0.003,
00:01:20,103.704,120.105,148.012,200.758,539.503,3.062,0.011,0.334,0.003,
00:01:20,94.53,112.276,143.595,537.202,511.658,2.977,0.011,0.316,0.003,
00:01:20,88.949,108.846,145.921,504.581,439.419,2.931,0.011,0.331,0.003,
00:01:20,82.802,104.893,501.279,475.757,418.168,3.032,0.011,0.371,0.002,
00:01:20,78.362,103.009,467.304,449.127,397.3,3.342,0.009,0.431,0.002,
00:01:20,71.954,463.534,435.32,374.278,374.579,3.7,0.007,0.46,0.001,
00:01:21,65.556,426.836,404.233,347.272,350.183,3.965,0.006,0.475,0.001,
00:01:21,425.092,391.319,373.018,319.005,323.621,4.181,0.004,0.5,0.001,
00:01:21,391.366,361.502,345.63,293.017,298.097,4.365,0.002,0.515,-0,
00:01:21,355.62,328.542,314.166,262.017,266.6,4.518,-0.001,0.514,-0.001,
00:01:21,323.833,297.879,283.759,231.009,234.206,4.522,-0.005,0.49,-0.002,
00:01:21,297.853,271.072,255.843,249.409,202.39,4.304,-0.009,0.382,-0.003,
00:01:21,283.42,253.911,236.475,227.755,178.226,3.548,-0.013,0.228,-0.004,
00:01:21,282.427,247.172,225.842,213.884,209.164,2.772,-0.016,0.21,-0.004,
00:01:21,294.354,248.447,220.73,204.157,195.422,2.462,-0.017,0.29,-0.004,
00:01:22,316.795,255.385,219.504,197.731,185.002,2.792,-0.017,0.397,-0.004,
00:01:22,345.95,263.067,217.555,190.4,173.971,3.41,-0.016,0.486,-0.004,
00:01:22,385.742,271.001,213.88,181.194,161.428,4.076,-0.015,0.554,-0.004,
00:01:22,372.596,281.048,211.151,173.313,150.863,4.598,-0.014,0.601,-0.003,
00:01:22,334.317,296.48,206.818,162.588,137.382,5.113,-0.013,0.638,-0.003,
00:01:22,392.883,306.301,205.886,152.843,124.541,5.445,-0.015,0.631,-0.004,
00:01:22,355.035,262.372,228.102,153.752,118.676,5.474,-0.017,0.586,-0.005,
00:01:22,370.593,319.197,227.995,173.401,122.608,5.15,-0.018,0.484,-0.005,
00:01:23,346.381,287.259,190.623,196.371,146.342,4.52,-0.018,0.413,-0.004,
00:01:23,332.205,315.378,261.095,166.814,173.948,4.107,-0.018,0.393,-0.004,
00:01:23,374.328,296.293,284.113,233.081,139.812,3.808,-0.017,0.402,-0.004,
00:01:23,371.602,282.711,265.164,208.829,208.761,3.787,-0.016,0.44,-0.004,
00:01:23,370.986,327.367,249.859,238.003,186.008,3.958,-0.015,0.488,-0.004,
00:01:23,370.038,316.974,231.181,215.823,208.314,4.312,-0.014,0.541,-0.003,
00:01:23,368.484,306.912,270,196.255,186.539,4.626,-0.014,0.556,-0.003,
00:01:23,371.784,297.575,254.507,228.392,162.888,4.738,-0.014,0.521,-0.004,
00:01:23,387.94,294.185,242.87,212.29,193.779,4.715,-0.015,0.529,-0.004,
00:01:24,753.932,296.014,234.033,198.501,177.005,4.783,-0.014,0.546,-0.003,
00:01:24,708.683,301.934,228.265,188.089,164.18,4.822,-0.013,0.529,-0.003,
00:01:24,664.239,319.254,225.287,178.24,151.251,4.712,-0.013,0.499,-0.003,
00:01:24,576.572,647.274,231.806,173.649,142.276,4.587,-0.014,0.503,-0.003,
00:01:24,548.223,608.505,249.522,175.399,138.472,4.602,-0.014,0.524,-0.003,
00:01:24,518.106,520.097,588.528,185.363,138.657,4.734,-0.013,0.558,-0.003,
00:01:24,460.467,484.116,542.434,204.118,142.619,4.97,-0.012,0.595,-0.003,
00:01:24,330.134,448.67,451.239,518.302,152.672,5.248,-0.01,0.628,-0.002,
00:01:24,283.328,418.493,416.889,477.676,506.905,5.483,-0.008,0.651,-0.002,
00:01:25,252.184,387.364,383.113,439.661,462.889,5.697,-0.006,0.668,-0.001,
00:01:25,236.345,347.049,342.002,347.508,415.6,5.86,-0.001,0.659,0.001,
00:01:25,246.626,304.692,301.053,306.709,374.011,5.815,0.004,0.625,0.002,
00:01:25,278.891,268.887,267.419,323.56,342.735,5.683,0.007,0.605,0.002,
00:01:25,234.355,228.396,229.533,288.043,308.742,5.518,0.009,0.582,0.003,
00:01:25,198.935,196.001,199.114,259.902,282.163,5.272,0.011,0.518,0.003,
00:01:25,162.562,162.679,167.902,232.158,257.107,4.738,0.014,0.424,0.004,
00:01:25,133.021,135.497,193.898,211.195,239.884,4.012,0.015,0.315,0.004,
00:01:25,113.656,167.624,179.375,199.414,232.445,3.297,0.015,0.234,0.004,
00:01:26,147.413,155.7,170.463,194.858,235.762,2.526,0.016,0.179,0.004,
00:01:26,138.42,149.556,168.198,199.058,253.211,2.012,0.017,0.163,0.004,
00:01:26,135.343,150.146,174.541,216.246,295.952,1.752,0.017,0.184,0.004,
00:01:26,135.398,155,187.915,248.152,292.296,1.829,0.018,0.243,0.004,
00:01:26,137.72,163.803,209.943,284.727,320.184,2.18,0.017,0.315,0.004,
00:01:26,142.557,177.894,246.481,259.083,300.538,2.688,0.017,0.385,0.004,
00:01:26,152.151,202.296,242.258,281.945,376.612,3.241,0.016,0.448,0.004,
00:01:26,167.981,226.305,215.091,259.056,359.236,3.707,0.016,0.494,0.004,
00:01:26,190.444,195.418,237.23,332.878,342.407,4.128,0.015,0.528,0.004,
00:01:27,166.881,199.445,205.001,305.819,371.836,4.523,0.015,0.555,0.004,
00:01:27,148.444,173.43,270.464,279.791,352.59,4.751,0.014,0.535,0.003,
00:01:27,141.537,140.051,240.878,253.737,333.261,4.702,0.014,0.507,0.003,
00:01:27,113.256,210.208,217.58,286.291,318.253,4.563,0.013,0.46,0.003,
00:01:27,180.047,183.563,193.207,266.857,303.524,4.2,0.013,0.404,0.003,
00:01:27,155.947,161.505,226.472,251.936,293.915,3.836,0.012,0.376,0.003,
00:01:27,134.555,141.566,210.401,239.171,287.163,3.582,0.012,0.374,0.003,
00:01:27,116.464,177.888,197.558,229.976,285.5,3.506,0.012,0.392,0.003,
00:01:27,101.026,164.937,186.37,221.955,285.041,3.533,0.012,0.391,0.003,
00:01:28,137.529,151.944,175.697,216.033,291.922,3.456,0.012,0.37,0.003,
00:01:28,126.799,142.644,168.879,214.942,308.444,3.398,0.013,0.371,0.003,
00:01:28,115.824,133.5,163.402,219.147,348.703,3.401,0.013,0.386,0.003,
00:01:28,107.197,127.18,162.385,234.387,445.424,3.477,0.013,0.404,0.003,
00:01:28,101.145,124.336,167.947,271.379,767.136,3.612,0.013,0.428,0.003,
00:01:28,96.396,123.89,181.021,356.01,1071,3.811,0.013,0.461,0.003,
00:01:28,94.587,128.676,211.214,643.591,1144.688,4.068,0.013,0.497,0.003,
00:01:28,96.242,140.904,278.715,1015.001,1177.182,4.414,0.012,0.557,0.003,
00:01:28,98.906,158.221,427.729,1033.816,606.136,4.854,0.009,0.608,0.002,
00:01:29,106.84,188.447,755.758,1051.841,503.999,5.248,0.007,0.635,0.001,
00:01:29,115.829,225.827,717.004,1068.585,448.777,5.519,0.005,0.645,0.001,
00:01:29,129.208,277.356,870.298,1034.77,412.02,5.679,0.004,0.648,0.001,
00:01:29,141.195,330.306,830.919,998.407,388.78,5.759,0.003,0.648,0.001,
00:01:29,159.337,403.405,790.556,959.896,367.248,5.791,0.002,0.645,0,
00:01:29,173.805,474.121,799.261,921.598,352.209,5.795,0.002,0.643,0,
00:01:29,190.791,524.151,764.69,887.472,338.444,5.79,0.001,0.642,0,
00:01:29,212.233,483.654,725.053,847.895,323.395,5.783,0.001,0.642,0,
00:01:29,232.95,443.317,685.25,807.688,310.318,5.776,0.001,0.641,0,
00:01:30,248.013,408.116,650.285,772.029,301.406,5.77,0,0.64,0,
00:01:30,266.14,367.959,610.193,730.833,291.131,5.764,0,0.639,-0,
00:01:30,282.471,327.855,569.98,689.242,281.986,5.758,-0,0.639,-0,
00:01:30,296.069,339.889,529.695,647.405,383.955,5.75,-0,0.636,-0,
00:01:30,254.781,396.329,489.509,605.903,374.462,5.682,0.001,0.612,0,
00:01:30,220.273,406.851,456.753,573.014,613.473,5.574,0.002,0.6,0.001,
00:01:30,179.266,367.356,418.558,535.728,575.967,5.47,0.003,0.596,0.001,
00:01:30,224.543,330.054,431.262,501.191,541.739,5.413,0.004,0.595,0.001,
00:01:31,296.05,340.014,394.622,465.512,506.078,5.37,0.004,0.586,0.001,
00:01:31,258.356,304.236,360.211,432.202,473.002,5.28,0.005,0.569,0.001,
00:01:31,221.018,268.828,375.971,400.009,441.666,5.159,0.006,0.554,0.002,
00:01:31,239.345,289.107,350.161,375.719,419.035,5.077,0.007,0.555,0.002,
00:01:31,205,256.924,320.371,347.657,455.763,5.044,0.008,0.559,0.002,
00:01:31,221.355,276.352,292.766,321.644,435.186,5.019,0.008,0.55,0.002,
00:01:31,190.321,247.507,265.415,295.805,415.985,4.948,0.009,0.533,0.003,
00:01:31,210.714,221.393,240.922,273.34,403.233,4.795,0.011,0.497,0.003,
00:01:31,190.31,202.685,224.062,259.289,402.425,4.539,0.012,0.442,0.003,
00:01:32,170.572,185.273,209.721,325.476,419.529,4.138,0.015,0.405,0.004,
00:01:32,156.396,174.095,203.274,340.356,470.921,3.897,0.016,0.421,0.004,
00:01:32,146.544,167.988,283.677,375.752,582.526,3.954,0.016,0.475,0.004,
00:01:32,137.987,237,302.315,435.598,696.437,4.266,0.015,0.538,0.004,
00:01:32,197.644,242.004,324.765,517.441,809.328,4.654,0.014,0.602,0.003,
00:01:32,196.787,250.759,360.622,639.667,820.115,5.244,0.011,0.68,0.002,
00:01:32,192.927,255.858,397.651,595.388,880.238,5.817,0.009,0.724,0.002,
00:01:32,189.198,261.134,443.055,696.459,892.374,6,0.008,0.724,0.002,
00:01:32,190.141,274.754,518.979,654.045,857.333,6,0.008,0.697,0.002,
00:01:33,194.288,297.719,472.143,660.582,872.364,6,0.008,0.668,0.002,
00:01:33,204.284,334.53,445.177,627.487,895.948,5.983,0.008,0.66,0.002,
00:01:33,226.262,399.431,535.262,686.026,345.649,5.97,0.008,0.666,0.002,
00:01:33,257.625,353.379,493.071,697.751,301.77,6,0.006,0.686,0.001,
00:01:33,296.792,318.887,499.758,660.331,269.557,6,0.005,0.699,0.001,
00:01:33,274.542,410.658,458.642,671.426,359.313,6,0.004,0.702,0.001,
00:01:33,229.576,367.786,417.484,632.269,332.324,6,0.003,0.697,0.001,
00:01:33,231.853,326.299,474.106,593.618,307.052,6,0.003,0.687,0.001,
00:01:33,279.297,295.57,438.985,559.35,877.369,6,0.003,0.676,0.001,
00:01:34,252.896,297,398.977,520.152,896.571,5.999,0.003,0.664,0.001,
00:01:34,215.64,261.042,363.713,536.734,864.702,5.967,0.003,0.654,0.001,
00:01:34,217.644,221.185,373.636,498.419,829.722,5.879,0.003,0.634,0.001,
00:01:34,182.04,277.634,334.764,460.386,853.927,5.733,0.004,0.595,0.001,
00:01:34,144.377,241.26,299.395,426.727,829.154,5.405,0.005,0.548,0.002,
00:01:34,205.102,207.115,266.317,450.451,810.533,5.123,0.006,0.537,0.002,
00:01:34,171.009,222.804,285.244,421.742,857.438,4.977,0.006,0.539,0.001,
00:01:34,139.194,191.937,255.338,452.024,846.693,4.892,0.006,0.527,0.002,
00:01:34,157.764,163.038,280.639,488.512,842.468,4.772,0.007,0.511,0.002,
00:01:35,129.426,185.605,254.92,654.343,845.351,4.632,0.007,0.484,0.002,
00:01:35,151.186,159.38,287.041,649.073,859.941,4.405,0.009,0.455,0.002,
00:01:35,127.558,189.239,327.402,721.581,891.996,4.25,0.009,0.462,0.002,
00:01:35,156.424,223.858,498.483,736.102,936.723,4.243,0.009,0.482,0.002,
00:01:35,135.002,261.153,557.449,752.052,444.302,4.363,0.008,0.512,0.002,
00:01:35,165.813,301.143,621.88,767.956,355.74,4.548,0.007,0.536,0.002,
00:01:35,199.238,405.802,621.085,783.903,322.599,4.767,0.006,0.572,0.001,
00:01:35,233.913,453.537,616.556,794.741,290.008,5.063,0.005,0.613,0.001,
00:01:36,268.161,435.78,604.854,794.592,257.367,5.389,0.004,0.65,0.001,
00:01:36,359.064,479.333,585.033,780.982,272.041,5.719,0.003,0.687,0.001,
00:01:36,334.259,453.967,558.17,754.205,236.443,6,0.002,0.732,0,
00:01:36,306.848,423.705,522.797,710.568,199.701,6,0.001,0.762,0,
00:01:36,336.67,390.492,482.239,656.408,263.712,6,0,0.772,0,
00:01:36,307.94,357.494,442.062,603.038,227.337,6,0.001,0.729,0,
00:01:36,281.222,327.833,407.818,562.015,749.224,5.961,0.003,0.62,0.001,
00:01:36,261.415,307.857,388.73,549.891,744.266,5.565,0.006,0.548,0.002,
00:01:36,246.022,294.16,380.075,560.961,705.622,5.191,0.007,0.535,0.002,
00:01:37,233.181,283.751,376.956,587.945,668.713,5.007,0.007,0.542,0.002,
00:01:37,222.053,275.271,377.107,554.095,682.895,4.945,0.006,0.544,0.001,
00:01:37,212.867,268.32,378.391,521.793,654.484,4.928,0.006,0.548,0.001,
00:01:37,204.069,262.504,384.188,484.264,621,4.946,0.006,0.553,0.001,
00:01:37,197.784,259.142,393.001,526.142,593.331,4.967,0.005,0.555,0.001,
00:01:37,189.09,253.7,404.031,514.769,561.405,4.972,0.005,0.55,0.001,
00:01:37,185.96,255.647,398.856,484.182,533.92,4.948,0.006,0.54,0.002,
00:01:37,184.153,262.87,361.15,450.138,503.637,4.866,0.007,0.527,0.002,
00:01:37,190.809,287.027,323.541,464.162,473.532,4.785,0.008,0.519,0.002,
00:01:38,203.761,298.548,385.633,433.473,496.299,4.694,0.008,0.506,0.002,
00:01:38,228.344,260.557,351.184,403.067,470.394,4.609,0.009,0.505,0.002,
00:01:38,235.015,253.271,319.124,374.652,446.343,4.602,0.009,0.517,0.002,
00:01:38,197.701,288.079,336.3,346.883,422.732,4.65,0.009,0.524,0.002,
00:01:38,217.446,254.076,305.43,369.277,398.62,4.695,0.009,0.528,0.002,
00:01:38,224.039,270.211,276.306,343.617,376.066,4.74,0.009,0.534,0.002,
00:01:38,189.493,238.248,246.387,316.732,351.683,4.778,0.009,0.533,0.002,
00:01:38,206.013,208.781,218.349,291.438,328.524,4.754,0.009,0.512,0.002,
00:01:39,175.228,179.547,242.119,265.663,304.528,4.529,0.009,0.437,0.002,
00:01:39,149.039,154.572,219.525,244.674,286.151,3.958,0.01,0.311,0.003,
00:01:39,129.526,187.873,204.881,233.06,280.095,3.043,0.012,0.189,0.004,
00:01:39,168.23,180.468,201.22,235.449,294.491,2.228,0.015,0.151,0.004,
00:01:39,162.965,178.873,205.13,249.299,292.903,1.763,0.016,0.146,0.004,
00:01:39,163.295,184.263,219.045,280.521,269.949,1.551,0.017,0.162,0.004,
00:01:39,168.396,195.652,242.215,270.223,353.164,1.578,0.018,0.201,0.005,
00:01:39,178.357,216.357,264.369,279.681,333.678,1.853,0.018,0.272,0.005,
00:01:39,194.245,249.588,236.33,322.96,366,2.342,0.018,0.349,0.004,
00:01:40,220.446,221.585,307.867,348.471,350.628,2.938,0.017,0.426,0.004,
00:01:40,201.752,243.516,278.638,325.71,384.062,3.562,0.017,0.491,0.004,
00:01:40,189.432,258.506,302.023,306.011,370.811,4.067,0.016,0.541,0.004,
00:01:40,230.564,255.404,272.156,280.936,352.796,4.535,0.015,0.54,0.003,
00:01:40,193.412,239.032,243.425,307.298,334.618,4.613,0.014,0.504,0.003,
00:01:40,213.636,214.014,221.124,289.361,320.91,4.546,0.013,0.483,0.003,
00:01:40,183.015,186.262,247.004,268.758,304.871,4.332,0.013,0.439,0.003,
00:01:40,156.768,211.88,226.348,251.127,291.959,4.084,0.012,0.413,0.003,
00:01:40,134.237,192.139,208.854,236.63,282.838,3.85,0.012,0.396,0.003,
00:01:41,163.708,174.583,193.297,224.131,276.672,3.71,0.012,0.406,0.003,
00:01:41,149.164,161.281,181.545,215.108,274.113,3.725,0.011,0.427,0.003,
00:01:41,131.773,144.818,166.339,202.604,626.681,3.833,0.01,0.445,0.003,
00:01:41,114.952,128.501,150.867,189.635,584.658,3.896,0.01,0.431,0.003,
00:01:41,98.671,112.408,135.367,176.865,547.875,3.815,0.011,0.387,0.003,
00:01:41,86.711,101.078,125.731,173.251,513.9,3.363,0.012,0.271,0.003,
00:01:41,78.568,94.421,122.97,507.722,486.562,2.705,0.013,0.195,0.004,
00:01:41,76.218,95.424,132.973,479.323,419.583,2.158,0.014,0.186,0.004,
00:01:41,77.801,102.948,474.116,456.564,405.497,1.968,0.015,0.219,0.004,
00:01:42,82.711,471.264,447.716,391.104,351.356,2.094,0.014,0.274,0.004,
00:01:42,94.565,440.419,377.864,377.064,338.497,2.422,0.014,0.335,0.003,
00:01:42,432.796,412.094,357.023,344.554,313.821,2.911,0.011,0.41,0.002,
00:01:42,404.206,389.121,338.386,297.318,266.48,3.367,0.009,0.452,0.002,
00:01:42,373.068,314.017,314.389,274.852,235.58,3.817,0.005,0.485,0.001,
00:01:42,342.601,285.562,286.789,247.056,220.379,4.108,0,0.479,-0.001,
00:01:42,314.65,256.958,256.998,215.388,224.365,4.097,-0.006,0.418,-0.003,
00:01:42,294.864,234.438,232.106,226.268,198.075,3.761,-0.012,0.325,-0.004,
00:01:42,281.14,264.772,209.489,210.184,167.558,3.128,-0.015,0.252,-0.004,
00:01:43,275.048,253.016,192.216,189.007,191.63,2.654,-0.017,0.244,-0.004,
00:01:43,277.136,247.922,230.619,173.466,172.17,2.39,-0.018,0.238,-0.005,
00:01:43,285.837,248.519,225.891,212.97,159.314,2.338,-0.018,0.278,-0.004,
00:01:43,303.086,253.224,223.276,205.24,146.544,2.611,-0.017,0.37,-0.004,
00:01:43,324.848,258.56,220.3,197.12,183.396,3.228,-0.016,0.474,-0.004,
00:01:43,349.019,261.409,214.159,186.166,169.191,3.987,-0.015,0.565,-0.004,
00:01:43,381.543,263.543,206.072,173.507,153.867,4.737,-0.014,0.64,-0.003,
00:01:43,395.32,268.225,197.424,160.041,138.09,5.415,-0.014,0.697,-0.004,
00:01:44,352.43,281.238,189.203,145.893,121.727,5.886,-0.015,0.684,-0.004,
00:01:44,407.551,319.156,189.539,135.94,108.544,5.639,-0.016,0.489,-0.004,
00:01:44,374.593,279.955,214.813,137.626,103.561,4.51,-0.015,0.282,-0.004,
00:01:44,404.416,338.153,261.268,155.352,109.013,3.274,-0.015,0.149,-0.004,
00:01:44,394.765,335.084,239.057,203.475,125.939,2.21,-0.015,0.149,-0.004,
00:01:44,444.662,374.492,320.023,226.994,163.252,2.005,-0.015,0.267,-0.004,
00:01:44,447.194,367.232,306.003,208.375,213.857,2.491,-0.014,0.387,-0.003,
00:01:44,448.316,409.978,339.476,284.181,189.826,3.3,-0.013,0.512,-0.003,
00:01:44,443.306,397.334,319.996,308.304,258.352,4.201,-0.012,0.597,-0.003,
00:01:45,430.724,378.493,295.401,280.553,227.07,4.924,-0.01,0.64,-0.002,
00:01:45,413.565,356.104,321.232,251.103,243.109,5.413,-0.01,0.658,-0.003,
00:01:45,393.058,330.718,293.134,219.666,209.91,5.65,-0.01,0.64,-0.003,
00:01:45,376.224,307.776,267.271,242.704,179.201,5.637,-0.011,0.606,-0.003,
00:01:45,361.657,285.658,242.132,215.807,200.13,5.48,-0.011,0.583,-0.003,
00:01:45,355.393,270.563,223.919,196.075,179.233,5.341,-0.011,0.561,-0.003,
00:01:45,355.529,255.747,204.553,174.863,156.862,5.047,-0.012,0.498,-0.003,
00:01:45,670.905,251.19,191.583,158.737,139.114,4.687,-0.013,0.476,-0.003,
00:01:45,626.917,261.049,185.994,147.951,126.007,4.446,-0.014,0.456,-0.004,
00:01:46,546.669,618.611,188.453,142.933,118.013,4.268,-0.015,0.455,-0.004,
